text,label,word_count
order id  10670 shipping details  ship name  frankenversand ship address  berliner platz 43 ship city  münchen ship region  western europe ship postal code  80805 ship country  germany customer details  customer id  frank customer name  frankenversand employee details  employee name  margaret peacock shipper details  shipper id  1 shipper name  speedy express order details  order date  2017-09-16 shipped date  2017-09-18 products  -------------------------------------------------------------------------------------------------- product  tunnbröd quantity  32 unit price  9 0 total  288 0 -------------------------------------------------------------------------------------------------- product  spegesild quantity  60 unit price  12 0 total  720 0 -------------------------------------------------------------------------------------------------- product  laughing lumberjack lager quantity  25 unit price  14 0 total  350 0 -------------------------------------------------------------------------------------------------- product  röd kaviar quantity  50 unit price  15 0 total  750 0 -------------------------------------------------------------------------------------------------- product  rhönbräu klosterbier quantity  25 unit price  7 75 total  193 75 total price  total price  2301 75,ShippingOrder,129
stock report for 2018-03 category   produce id category   7 product units sold units in stock unit price uncle bob s organic dried pears 217 15 30 rössle sauerkraut 60 26 45 6 manjimup dried apples 74 20 53,report,38
invoice order id  10642 customer id  simob order date  2017-08-22 customer details  contact name  jytte petersen address  vinbæltet 34 city  kobenhavn postal code  1734 country  denmark phone  31 12 34 56 fax  31 13 35 57 product details  product id product name quantity unit price 21 sir rodney s scones 30 10 0 61 sirop d érable 20 28 5 totalprice 870 0 page 1,invoice,65
order id  10377 shipping details  ship name  seven seas imports ship address  90 wadhurst rd. ship city  london ship region  british isles ship postal code  ox15 4nb ship country  uk customer details  customer id  seves customer name  seven seas imports employee details  employee name  nancy davolio shipper details  shipper id  3 shipper name  federal shipping order details  order date  2016-12-09 shipped date  2016-12-13 products  -------------------------------------------------------------------------------------------------- product  rössle sauerkraut quantity  20 unit price  36 4 total  728 0 -------------------------------------------------------------------------------------------------- product  chartreuse verte quantity  20 unit price  14 4 total  288 0 total price  total price  1016 0,ShippingOrder,96
purchase orders order id order date customer name 10917 2018-03-02 alejandra camino products product id  product  quantity  unit price  30 nord-ost matjeshering 1 25 89 60 camembert pierrot 10 34 page 1,purchase Order,32
invoice order id  11031 customer id  savea order date  2018-04-17 customer details  contact name  jose pavarotti address  187 suffolk ln. city  boise postal code  83720 country  usa phone   208  555-8097 fax  none product details  product id product name quantity unit price 1 chai 45 18 0 13 konbu 80 6 0 24 guaraná fantástica 21 4 5 64 wimmers gute semmelknödel 20 33 25 71 flotemysost 16 21 5 totalprice 2393 5 page 1,invoice,74
purchase orders order id order date customer name 10969 2018-03-23 pedro afonso products product id  product  quantity  unit price  46 spegesild 9 12 page 1,purchase Order,25
order id  10838 shipping details  ship name  lino-delicateses ship address  ave. 5 de mayo porlamar ship city  i. de margarita ship region  south america ship postal code  4980 ship country  venezuela customer details  customer id  linod customer name  lino-delicateses employee details  employee name  janet leverling shipper details  shipper id  3 shipper name  federal shipping order details  order date  2018-01-19 shipped date  2018-01-23 products  -------------------------------------------------------------------------------------------------- product  chai quantity  4 unit price  18 0 total  72 0 -------------------------------------------------------------------------------------------------- product  carnarvon tigers quantity  25 unit price  62 5 total  1562 5 -------------------------------------------------------------------------------------------------- product  inlagd sill quantity  50 unit price  19 0 total  950 0 total price  total price  2584 5,ShippingOrder,107
"order id  10478 shipping details  ship name  victuailles en stock ship address  2, rue du commerce ship city  lyon ship region  western europe ship postal code  69004 ship country  france customer details  customer id  victe customer name  victuailles en stock employee details  employee name  andrew fuller shipper details  shipper id  3 shipper name  federal shipping order details  order date  2017-03-18 shipped date  2017-03-26 products  -------------------------------------------------------------------------------------------------- product  ikura quantity  20 unit price  24 8 total  496 0 total price  total price  496 0",ShippingOrder,82
purchase orders order id order date customer name 10799 2017-12-26 philip cramer products product id  product  quantity  unit price  13 konbu 20 6 24 guaraná fantástica 20 4 5 59 raclette courdavault 25 55 page 1,purchase Order,36
order id  10304 shipping details  ship name  tortuga restaurante ship address  avda. azteca 123 ship city  méxico d.f. ship region  central america ship postal code  5033 ship country  mexico customer details  customer id  tortu customer name  tortuga restaurante employee details  employee name  nancy davolio shipper details  shipper id  2 shipper name  united package order details  order date  2016-09-12 shipped date  2016-09-17 products  -------------------------------------------------------------------------------------------------- product  maxilaku quantity  30 unit price  16 0 total  480 0 -------------------------------------------------------------------------------------------------- product  raclette courdavault quantity  10 unit price  44 0 total  440 0 -------------------------------------------------------------------------------------------------- product  flotemysost quantity  2 unit price  17 2 total  34 4 total price  total price  954 4,ShippingOrder,105
stock report for 2017-02 category   condiments id category   2 product units sold units in stock unit price gula malacca 100 27 19 45 sirop d érable 115 113 28 5 louisiana fiery hot pepper sauce 63 76 21 05 louisiana hot spiced okra 60 4 17 original frankfurter grüne soße 55 32 13,report,53
order id  11029 shipping details  ship name  chop-suey chinese ship address  hauptstr. 31 ship city  bern ship region  western europe ship postal code  3012 ship country  switzerland customer details  customer id  chops customer name  chop-suey chinese employee details  employee name  margaret peacock shipper details  shipper id  1 shipper name  speedy express order details  order date  2018-04-16 shipped date  2018-04-27 products  -------------------------------------------------------------------------------------------------- product  gnocchi di nonna alice quantity  20 unit price  38 0 total  760 0 -------------------------------------------------------------------------------------------------- product  vegie-spread quantity  12 unit price  43 9 total  526 8 total price  total price  1286 8,ShippingOrder,93
